player_id,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve
18846,99,81,91,85,0,0,0,0,122,0,0,0,79,61,0
18847,1,48,59,0,0,0,0,0,0,0,0,0,0,0,0
18848,1,42,48,0,0,0,0,0,0,0,0,0,0,0,0
18849,82,123,100,78,78,100,0,0,77,0,0,0,0,0,0
18850,93,84,98,94,98,0,0,0,101,0,0,0,0,0,0
18851,105,93,80,102,118,123,0,0,100,0,0,0,0,0,0
18852,1,47,60,0,0,0,0,0,0,0,0,0,0,0,0
18853,73,94,105,88,63,64,0,0,58,85,0,0,0,0,0
18854,19,49,109,30,0,0,0,0,1,59,0,0,0,0,0
18855,1,58,54,0,0,0,0,0,0,0,0,0,0,0,0
18856,1,9,87,2,0,0,0,0,0,0,0,0,0,0,0
18857,108,86,89,110,0,0,0,0,105,0,0,0,110,0,0
18858,1,4,24,0,0,0,0,0,0,0,0,0,0,0,0
18859,101,119,97,109,0,84,0,0,92,102,103,0,0,0,0
18860,1,56,53,0,0,0,0,0,0,0,0,0,0,0,0
18861,95,76,50,87,99,104,0,0,112,0,0,0,0,0,0
18862,68,78,98,74,0,59,0,0,51,82,0,0,0,0,0
18863,31,84,101,41,23,34,0,0,30,64,0,0,0,0,0
18864,95,100,109,97,98,0,0,0,0,92,0,0,0,0,0
18865,1,46,60,0,0,0,0,0,0,0,0,0,0,0,0
18866,192,90,103,167,188,0,0,0,0,0,0,0,0,0,0
18867,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18868,12,49,77,0,0,17,0,0,4,0,0,0,45,0,0
18869,1,47,59,0,0,0,0,0,0,0,0,0,0,0,0
18870,63,87,73,78,61,0,0,0,44,72,0,0,0,0,0
18871,1,46,50,0,0,0,0,0,0,0,0,0,0,0,0
18872,80,126,121,74,78,76,0,0,82,94,0,0,0,0,0
18873,1,48,54,0,0,0,0,0,0,0,0,0,0,0,0
18874,1,10,22,0,0,0,0,0,0,0,0,0,0,0,0
18875,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0
18876,99,126,80,0,108,0,0,0,0,0,0,0,102,0,0
18877,142,95,118,147,144,106,0,0,0,0,0,0,0,0,0
18878,1,44,50,0,0,0,0,0,0,0,0,0,0,0,0
18879,1,55,59,0,0,0,0,0,0,0,0,0,0,0,0
18880,84,86,81,90,91,91,0,0,61,0,0,0,0,0,0
18881,51,126,107,73,0,36,0,0,17,0,0,0,0,0,0
18882,84,93,83,83,0,68,0,0,102,0,0,0,85,0,0
18883,1,47,56,0,0,0,0,0,0,0,0,0,0,0,0
18885,77,142,109,103,67,0,0,0,63,0,0,0,78,0,0
18886,114,113,70,118,0,0,0,0,0,0,114,0,0,0,0
18887,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
18888,79,124,108,54,0,50,0,0,80,89,0,0,92,0,0
18889,110,119,114,108,115,89,0,0,91,0,0,0,0,0,0
18890,50,12,33,62,0,67,0,0,45,0,0,0,0,0,0
18891,1,46,60,0,0,0,0,0,0,0,0,0,0,0,0
18892,111,111,93,102,95,124,0,0,102,0,0,0,0,0,0
18893,92,95,73,102,0,108,0,0,114,0,0,0,0,0,0
18894,13,50,110,0,16,12,0,0,0,60,0,0,0,2,0
18895,97,79,99,101,0,102,0,0,103,0,0,0,0,0,0
18896,1,48,59,0,0,0,0,0,0,0,0,0,0,0,0
18897,100,97,82,104,115,0,0,0,0,0,0,0,0,0,0
18898,1,63,56,0,0,0,0,0,0,0,0,0,0,0,0
18899,1,51,59,0,0,0,0,0,0,0,0,0,0,0,0
18900,60,10,18,93,0,79,0,0,1,0,0,0,0,0,0
18901,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0
18902,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18903,103,127,94,94,92,92,0,0,111,96,0,0,0,0,0
18904,1,54,59,0,0,0,0,0,0,0,0,0,0,0,0
18905,1,11,21,0,0,0,0,0,0,0,0,0,0,0,0
18906,104,103,80,104,0,117,0,0,93,0,0,0,0,0,0
18907,96,110,90,104,0,117,0,0,124,0,0,0,0,0,0
18908,105,51,84,121,0,102,0,0,92,0,0,0,0,0,0
18909,77,121,96,82,0,74,0,0,23,86,0,0,83,0,0
18910,65,14,41,71,68,0,0,0,0,0,0,0,0,0,0
18911,39,77,69,72,37,0,0,0,0,0,0,0,0,0,0
18912,113,88,98,112,113,113,0,0,0,0,0,0,109,0,0
18913,1,63,40,0,0,0,0,0,0,0,0,0,0,0,0
18914,1,45,59,0,0,0,0,0,0,0,0,0,0,0,0
18915,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0
18916,119,95,80,101,126,130,0,0,0,0,0,0,0,0,0
18917,1,51,58,0,0,0,0,0,0,0,0,0,0,0,0
18918,1,48,53,0,0,0,0,0,0,0,0,0,0,0,0
18919,1,52,59,0,0,0,0,0,0,0,0,0,0,0,0
18920,92,72,93,86,0,142,0,0,170,0,0,0,0,0,0
18921,93,79,85,110,105,76,0,0,63,0,0,0,0,0,0
18922,1,48,54,0,0,0,0,0,0,0,0,0,0,0,0
18923,113,67,92,110,126,0,0,0,141,0,0,0,0,0,0
18924,68,71,66,86,84,0,0,0,54,0,0,0,0,0,0
18925,103,58,90,90,113,0,0,0,135,0,96,0,0,0,0
18926,76,112,99,110,0,77,0,0,64,0,0,0,0,0,0
18927,83,109,60,88,0,76,0,0,70,0,0,0,80,0,0
18928,94,94,66,93,83,106,0,0,0,0,0,0,0,0,0
18929,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0
18930,72,105,103,84,73,69,0,0,61,0,0,0,0,0,0
18931,52,135,76,63,48,37,0,0,24,63,0,0,62,0,0
18932,1,46,56,0,0,0,0,0,0,0,0,0,0,0,0
18933,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18934,133,94,86,125,144,0,0,0,163,113,0,0,0,0,0
18935,47,118,55,64,51,0,0,0,39,0,0,0,0,0,0
18936,143,79,95,155,147,0,0,0,0,0,0,0,0,0,0
18937,109,71,70,96,0,131,0,0,149,0,0,0,0,0,0
18938,1,49,59,0,0,0,0,0,0,0,0,0,0,0,0
18939,1,57,59,0,0,0,0,0,0,0,0,0,0,0,0
18940,94,95,80,98,96,0,0,0,125,0,0,0,0,0,0
18941,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0
18942,1,44,59,0,0,0,0,0,0,0,0,0,0,0,0
18943,86,90,82,71,0,87,0,0,100,0,0,0,0,0,0
18944,123,48,44,121,136,0,0,0,152,0,0,0,0,0,0
18945,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0
18946,1,50,58,0,0,0,0,0,0,0,0,0,0,0,0
18947,118,92,38,111,0,0,0,0,142,85,0,0,0,0,0
18948,1,58,59,0,0,0,0,0,0,0,0,0,0,0,0
18949,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0
18950,124,86,99,124,135,0,0,122,0,0,0,0,0,0,0
18951,1,56,59,0,0,0,0,0,0,0,0,0,0,0,0
18952,1,55,51,0,0,0,0,0,0,0,0,0,0,0,0
18953,56,127,115,50,49,0,0,0,47,80,0,0,0,0,0
18954,1,55,58,0,0,0,0,0,0,0,0,0,0,0,0
18955,54,95,76,60,0,56,0,0,0,0,0,0,0,0,0
18956,85,77,85,92,0,85,0,0,81,0,0,0,0,0,0
18957,66,85,74,78,54,46,0,0,30,0,0,0,0,0,0
18958,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18959,1,48,56,0,0,0,0,0,0,0,0,0,0,0,0
18960,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18961,1,93,45,0,0,0,0,0,0,0,0,0,0,0,0
18962,1,51,53,0,0,0,0,0,0,0,0,0,0,0,0
18963,1,44,54,0,0,0,0,0,0,0,0,0,0,0,0
18964,80,83,102,89,47,0,0,0,12,88,0,0,0,0,0
18965,83,91,97,82,83,0,0,0,84,0,74,0,0,0,0
18966,1,4,22,0,0,0,0,0,0,0,0,0,0,0,0
18967,93,55,76,98,0,86,0,0,80,87,0,0,0,0,0
18968,15,28,64,37,0,14,0,0,4,0,0,0,0,0,0
18969,1,66,52,0,0,0,0,0,0,0,0,0,0,0,0
18970,1,97,50,0,0,0,0,0,0,0,0,0,0,0,0
18971,80,23,44,85,0,123,0,0,35,0,0,0,0,0,0
18972,1,15,23,0,0,0,0,0,0,0,0,0,0,0,0
18973,1,47,54,0,0,0,0,0,0,0,0,0,0,0,0
18974,115,88,80,118,138,0,0,0,0,0,0,0,0,0,0
18975,103,102,75,106,110,0,0,0,114,94,0,0,0,0,0
18977,85,39,92,107,0,64,0,0,107,0,0,0,0,0,0
18978,1,49,53,0,0,0,0,0,0,0,0,0,0,0,0
18979,1,47,59,0,0,0,0,0,0,0,0,0,0,0,0
18980,102,149,91,104,60,80,0,0,67,0,0,0,100,0,0
18981,1,47,54,0,0,0,0,0,0,0,0,0,0,0,0
18982,47,11,43,59,66,0,0,0,19,0,0,0,0,0,0
18983,2,6,23,13,0,0,0,0,0,0,0,0,0,0,0
18984,1,95,68,0,0,1,0,0,1,0,0,0,0,0,0
18985,45,143,118,52,49,41,0,0,43,0,0,0,63,0,0
18986,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18987,1,47,59,0,0,0,0,0,0,0,0,0,0,0,0
18988,1,65,56,0,0,0,0,0,0,0,0,0,0,0,0
18990,1,61,54,0,0,0,0,0,0,0,0,0,0,0,0
18991,1,46,54,0,0,0,0,0,0,0,0,0,0,0,0
18992,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0
18993,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0
18994,136,101,104,130,0,0,0,0,0,0,0,0,133,0,0
18995,114,114,96,0,127,0,0,0,67,106,0,0,0,0,0
18996,91,89,57,108,83,0,0,0,59,0,0,0,0,0,0
18997,1,49,59,0,0,0,0,0,0,0,0,0,0,0,0
18998,108,105,99,133,158,0,0,0,0,0,0,0,0,0,0
18999,147,96,94,126,158,0,0,0,0,0,0,0,0,0,0
19000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19001,1,55,54,0,0,0,0,0,0,0,0,0,0,0,0
19002,105,72,61,92,0,163,0,0,199,0,0,0,0,0,0
19003,69,146,118,62,75,0,0,0,98,0,0,0,66,0,0
19004,1,51,54,0,0,0,0,0,0,0,0,0,0,0,0
19005,1,59,47,0,0,0,0,0,0,0,0,0,0,0,0
19006,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19007,93,127,103,95,0,88,0,0,78,98,0,0,86,0,0
19008,1,63,50,0,0,0,0,0,0,0,0,0,0,0,0
19009,75,79,71,78,92,0,0,0,105,0,0,0,0,0,0
19010,1,51,58,0,0,0,0,0,0,0,0,0,0,0,0
19011,1,61,48,0,0,0,0,0,0,0,0,0,0,0,0
19012,1,47,54,0,0,0,0,0,0,0,0,0,0,0,0
19013,1,57,66,0,0,0,0,0,0,0,0,0,0,0,0
19014,1,57,54,0,0,0,0,0,0,0,0,0,0,0,0
19015,130,68,64,115,149,0,0,0,0,0,0,0,0,0,0
19016,1,50,60,0,0,0,0,0,0,0,0,0,0,0,0
19017,90,88,50,92,94,0,0,0,96,0,0,0,0,0,0
19018,98,98,109,0,90,0,128,0,0,89,0,0,98,0,0
19019,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19020,114,96,128,116,0,123,0,0,0,0,120,0,0,0,0
19021,73,84,60,105,108,0,0,0,0,0,0,0,0,0,0
19022,112,99,81,116,120,121,0,0,0,0,0,0,0,0,0
19023,67,36,34,90,0,0,0,0,40,0,0,0,76,0,0
19024,1,56,59,0,0,0,0,0,0,0,0,0,0,0,0
19025,1,55,58,0,0,0,0,0,0,0,0,0,0,0,0
19026,1,45,59,0,0,0,0,0,0,0,0,0,0,0,0
19027,1,47,59,0,0,0,0,0,0,0,0,0,0,0,0
19028,1,9,21,0,0,0,0,0,0,0,0,0,0,0,0
19029,85,99,90,94,109,0,0,0,85,0,0,0,0,0,0
19030,13,82,75,49,0,0,0,0,0,0,0,0,0,0,0
19031,1,83,22,0,0,0,0,0,0,0,0,0,0,0,0
19032,1,52,49,0,0,0,0,0,0,0,0,0,0,0,0
19033,1,51,48,0,0,0,0,0,0,0,0,0,0,0,0
19034,1,49,54,0,0,0,0,0,0,0,0,0,0,0,0
19035,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0
19036,143,170,149,128,131,159,0,0,152,0,0,0,0,0,0
19037,56,16,40,64,39,0,0,68,17,0,0,0,0,0,0
19038,43,119,86,44,44,40,0,0,20,0,0,0,50,0,0
19039,1,47,48,0,0,0,0,0,0,0,0,0,0,0,0
19040,116,65,87,124,134,0,0,0,0,0,0,0,0,0,0
19041,103,161,100,89,93,114,0,0,0,99,87,0,0,0,0
19043,1,54,59,0,0,0,0,0,0,0,0,0,0,0,0
19044,93,143,89,62,0,91,0,0,116,0,0,0,88,0,0
19045,1,48,54,0,0,0,0,0,0,0,0,0,0,0,0
19046,1,52,51,0,0,0,0,0,0,0,0,0,0,0,0
19047,1,54,58,0,0,0,0,0,0,0,0,0,0,0,0
19048,78,99,83,94,90,0,0,0,86,0,0,0,0,0,0
19049,100,90,91,110,97,0,0,0,91,101,0,0,0,0,0
19050,1,15,37,0,0,0,0,0,0,0,0,0,0,0,0
19051,1,1,19,13,0,0,0,0,0,0,0,0,0,0,0
19052,1,55,53,0,0,0,0,0,0,0,0,0,0,0,0
19053,1,48,59,0,0,0,0,0,0,0,0,0,0,0,0
19054,118,108,80,0,117,121,0,0,129,98,0,0,0,0,0
19055,98,72,85,113,85,0,0,0,57,0,0,0,0,0,0
19056,120,80,100,120,0,130,0,0,135,114,0,0,0,0,0
19057,141,92,130,149,113,109,0,0,0,0,0,0,0,0,0
19058,101,93,128,92,94,69,0,0,0,0,0,0,113,0,0
19059,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19060,2,4,29,14,0,0,0,0,0,0,0,0,0,0,0
19061,96,103,92,101,101,102,0,0,102,0,0,0,0,0,0
19062,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0
19063,1,5,21,0,0,0,0,0,0,0,0,0,0,0,0
19064,83,119,132,70,88,83,0,0,81,91,0,0,0,0,0
19065,138,144,75,152,0,0,0,0,0,0,0,0,127,0,0
19066,1,29,57,0,0,0,0,0,0,0,0,0,0,0,0
19067,1,51,53,0,0,0,0,0,0,0,0,0,0,0,0
19068,115,120,110,111,97,122,0,0,95,0,113,0,0,0,0
19069,90,126,67,93,0,92,0,0,55,72,0,0,87,0,0
19070,1,42,53,0,0,0,0,0,0,0,0,0,0,0,0
19071,175,143,102,110,150,0,0,0,195,112,0,0,0,0,0
19072,1,45,59,0,0,0,0,0,0,0,0,0,0,0,0
19073,89,83,97,0,0,87,0,0,86,92,0,0,101,0,0
19074,67,100,76,90,0,79,0,0,49,0,0,0,0,0,0
19075,70,90,104,87,72,0,0,0,0,91,0,0,0,0,62
19076,83,107,48,94,0,99,0,0,101,0,0,0,0,0,0
19077,116,85,87,120,0,139,0,0,0,0,0,0,0,0,0
19078,1,64,50,0,0,0,0,0,0,0,0,0,0,0,0
19079,138,94,92,149,138,0,0,0,106,0,0,0,0,0,0
19080,1,51,58,0,0,0,0,0,0,0,0,0,0,0,0
19081,1,14,22,0,0,0,0,0,0,0,0,0,0,0,0
19082,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
19083,44,40,87,51,42,0,0,0,40,0,0,0,0,0,0
19084,1,54,45,0,0,0,0,0,0,0,0,0,0,0,0
19085,1,57,54,0,0,0,0,0,0,0,0,0,0,0,0
19086,26,28,42,36,0,37,0,27,33,0,0,0,0,0,0
19087,92,84,51,97,95,0,0,0,93,0,0,0,0,0,0
19088,81,100,83,80,88,90,0,0,95,0,0,0,0,0,0
19089,1,50,58,0,0,0,0,0,0,0,0,0,0,0,0
19090,73,116,102,88,0,80,0,0,86,0,0,0,0,0,0
19091,90,84,119,84,0,99,0,0,110,0,0,0,95,0,0
19092,1,55,48,0,0,0,0,0,0,0,0,0,0,0,0
19093,86,93,80,93,91,0,0,0,52,0,0,0,0,0,0
19094,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
19095,52,19,45,86,0,54,0,0,0,0,0,0,0,0,27
19096,87,166,83,0,100,39,0,0,49,82,0,0,0,0,0
19097,1,51,53,0,0,0,0,0,0,0,0,0,0,0,0
19098,99,102,79,99,106,0,0,0,113,0,0,0,0,0,0
19099,1,56,53,0,0,0,0,0,0,0,0,0,0,0,0
19100,74,82,83,0,87,0,0,0,68,93,0,0,0,0,0
19101,1,49,60,0,0,0,0,0,0,0,0,0,0,0,0
19102,1,49,60,0,0,0,0,0,0,0,0,0,0,0,0
19103,134,92,47,140,0,0,0,0,148,0,0,0,0,0,0
19104,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19105,70,156,101,0,70,64,0,0,70,83,0,0,78,0,0
19106,1,58,53,0,0,0,0,0,0,0,0,0,0,0,0
19107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19108,1,48,44,0,0,0,0,0,0,0,0,0,0,0,0
19109,112,86,82,98,103,64,0,0,150,0,0,0,0,0,0
19110,75,98,44,79,70,68,0,0,62,0,0,0,0,0,0
19111,88,99,99,86,91,66,0,0,95,83,0,0,0,0,0
19112,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
19113,1,54,54,0,0,0,0,0,0,0,0,0,0,0,0
19114,1,10,38,0,0,0,0,0,0,0,0,0,0,0,0
19115,90,105,65,76,145,0,0,0,159,0,0,0,85,0,0
19116,1,10,21,0,0,0,0,0,0,0,0,0,0,0,0
19117,1,46,54,0,0,0,0,0,0,0,0,0,0,0,0
19118,75,94,73,86,76,73,0,0,66,0,0,0,0,0,0
19119,1,55,59,0,0,0,0,0,0,0,0,0,0,0,0
19120,1,49,60,0,0,0,0,0,0,0,0,0,0,0,0
19121,1,45,59,0,0,0,0,0,0,0,0,0,0,0,0
19122,90,130,134,99,0,88,0,0,0,112,0,0,0,0,0
19123,85,85,64,98,103,0,0,0,96,0,0,0,0,0,0
19124,1,43,51,0,0,0,0,0,0,0,0,0,0,0,0
19125,1,57,58,0,0,0,0,0,0,0,0,0,0,0,0
19126,1,7,21,0,0,0,0,0,0,0,0,0,0,0,0
19127,1,53,58,0,0,0,0,0,0,0,0,0,0,0,0
19128,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19129,1,4,21,0,0,0,0,0,0,0,0,0,0,0,0
19130,53,122,98,75,58,51,0,0,42,81,0,0,0,0,0
19131,108,109,75,105,0,120,0,0,128,0,0,0,0,0,0
19132,1,48,60,0,0,0,0,0,0,0,0,0,0,0,0
19133,90,86,56,96,0,92,0,0,90,0,0,0,0,0,0
19134,94,116,104,90,111,0,0,0,90,96,0,0,0,0,0
19135,1,6,24,0,0,0,0,0,0,0,0,0,0,0,0
19136,144,89,109,139,154,0,0,0,168,0,0,0,0,0,0
19137,87,120,119,74,98,91,0,0,59,0,0,0,0,0,0
19138,1,6,26,0,0,0,0,0,0,0,0,0,0,0,0
19139,57,130,132,41,0,38,0,0,74,86,0,0,0,0,0
19140,85,92,92,90,0,79,0,0,74,89,0,0,88,0,0
19141,95,96,142,111,0,112,0,0,112,0,0,0,0,0,0
19142,79,85,64,66,63,109,0,0,60,0,0,0,0,0,0
19143,89,103,110,101,114,0,0,0,87,0,0,0,0,0,0
19144,103,110,128,115,104,0,0,0,62,0,0,0,0,0,0
19145,113,61,31,109,0,128,0,0,138,0,0,0,0,0,0
19146,114,130,134,141,0,160,0,0,32,0,0,0,0,0,0
19147,124,102,99,124,149,0,0,0,0,0,0,0,0,0,0
19148,102,103,98,94,74,102,0,0,106,0,0,0,94,0,0
19149,53,150,115,56,0,33,0,0,22,0,0,0,61,0,0
19150,133,110,52,142,0,129,0,0,94,0,0,0,0,0,0
19151,95,77,44,107,0,114,0,0,117,0,0,0,0,0,0
19152,99,130,83,92,109,114,0,0,125,0,0,0,0,0,0
19153,91,90,78,101,0,0,0,0,88,91,0,0,0,0,0
19156,118,96,86,118,132,0,0,0,109,0,0,0,0,0,0
19157,58,106,42,64,51,53,0,0,0,0,0,0,0,0,0
19158,104,101,52,90,115,96,0,0,97,0,0,0,0,0,0
19159,56,163,101,56,0,48,0,0,70,74,0,0,65,0,0
19160,68,133,134,78,69,66,0,0,58,101,0,0,0,0,0
19161,78,109,95,93,81,76,0,0,45,0,0,0,0,0,0
19162,101,92,84,112,120,0,0,0,129,0,0,0,0,0,0
19163,125,147,44,121,0,142,0,0,153,0,0,0,0,0,0
19164,20,96,54,31,19,0,0,0,5,38,0,0,34,0,0
19165,44,111,85,57,0,0,0,0,60,0,61,0,0,0,0
19166,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
19167,82,73,74,85,89,66,0,0,93,0,0,0,0,0,0
19168,73,64,71,75,63,0,0,0,79,0,0,79,0,0,0
19169,1,31,39,0,0,0,0,0,0,0,0,0,0,0,0
19170,1,47,54,0,0,0,0,0,0,0,0,0,0,0,0
19171,52,40,53,49,0,16,0,0,80,0,40,0,0,0,0
19172,1,1,24,12,0,0,0,0,0,0,0,0,0,0,0
19173,16,4,25,62,0,0,0,0,0,0,0,0,0,0,0
19174,53,21,42,0,28,56,0,0,0,0,0,0,52,0,0
19175,50,14,36,56,75,0,0,0,23,0,0,0,0,0,0
19177,1,3,38,13,0,0,0,0,0,0,0,0,0,0,0
19179,1,1,37,12,0,0,0,0,0,0,0,0,0,0,0
19180,2,4,35,14,0,0,0,0,0,0,0,0,0,0,0
19181,2,1,25,13,0,0,0,0,0,0,0,0,0,0,0
19183,1,3,35,13,0,0,0,0,0,0,0,0,0,0,0
19185,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0
19186,1,4,31,13,0,0,0,0,0,0,0,0,0,0,0
19187,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0
19188,90,68,47,102,112,0,0,78,3,0,0,0,0,0,0
19189,92,44,64,0,80,0,0,0,111,0,78,0,52,0,0
19191,1,1,32,12,0,0,0,0,0,0,0,0,0,0,0
19193,50,16,33,68,53,47,0,0,0,0,0,0,0,0,0
19194,63,52,72,77,0,54,0,0,42,0,0,0,0,0,0
19195,55,12,48,60,30,53,0,0,27,0,0,0,0,0,0
19196,47,24,45,70,0,41,0,0,23,0,0,0,39,0,0
19198,197,103,95,128,188,0,0,0,195,0,0,0,0,0,0
19199,2,5,30,14,0,0,0,0,0,0,0,0,0,0,0
19200,55,21,30,63,23,82,0,0,0,0,0,0,0,0,0
19202,2,1,34,14,0,0,0,0,0,0,0,0,0,0,0
19204,1,3,35,0,0,0,0,0,0,0,0,0,0,0,0
19205,1,1,32,12,0,0,0,0,0,0,0,0,0,0,0
19207,83,12,48,100,78,0,0,0,3,0,0,0,0,0,0
19208,1,4,24,13,0,0,0,0,0,0,0,0,0,0,0
19209,1,5,28,13,0,0,0,0,0,0,0,0,0,0,0
19210,87,61,43,94,92,37,0,0,0,0,0,0,0,0,0
19211,78,78,69,94,90,0,0,0,86,0,0,0,0,0,0
19213,1,7,20,13,0,0,0,0,0,0,0,0,0,0,0
19214,1,1,32,13,0,0,0,0,0,0,0,0,0,0,0
19215,105,76,31,121,139,0,0,0,88,0,0,0,0,0,0
19216,1,1,25,12,0,0,0,0,0,0,0,0,0,0,0
19217,98,50,79,0,0,87,0,105,118,0,0,0,94,0,0
19219,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0
19221,61,17,28,83,51,59,0,57,15,0,0,0,0,0,0
19222,1,4,25,12,0,0,0,0,0,0,0,0,0,0,0
19224,53,22,41,72,53,0,0,0,0,0,0,0,53,0,0
19225,53,52,65,66,0,43,0,0,31,0,0,0,0,0,0
19226,44,13,37,62,38,0,0,53,11,0,0,0,0,0,0
19228,1,4,25,13,0,0,0,0,0,0,0,0,0,0,0
19233,2,3,37,14,0,0,0,0,0,0,0,0,0,0,0
19234,109,152,106,114,127,0,0,0,146,0,0,0,0,0,0
19235,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19236,98,88,112,104,99,0,0,0,102,0,0,0,0,0,0
19237,103,40,105,0,46,84,0,0,0,113,87,0,0,0,0
19238,52,51,25,67,57,59,0,0,0,0,0,0,0,0,0
19239,1,2,23,13,0,0,0,0,0,0,0,0,0,0,0
19240,118,58,95,110,39,0,0,112,156,0,0,0,0,0,0
19242,1,1,30,12,0,0,0,0,0,0,0,0,0,0,0
19243,50,22,45,71,0,0,0,0,10,58,0,0,0,0,0
19244,2,9,30,14,0,0,0,0,0,0,0,0,0,0,0
19245,1,7,27,12,0,0,0,0,0,0,0,0,0,0,0
19246,1,2,37,13,0,0,0,0,0,0,0,0,0,0,0
19247,75,41,47,0,89,72,0,87,78,0,0,0,86,75,0
19248,81,54,72,98,0,77,0,0,0,0,0,0,0,0,0
19249,1,1,29,13,0,0,0,0,0,0,0,0,0,0,0
19251,1,5,37,13,0,0,0,0,0,0,0,0,0,0,0
19252,48,26,35,70,0,65,0,0,2,0,0,0,0,0,0
19253,111,54,44,124,0,102,0,0,112,0,0,0,0,0,0
19255,1,1,27,12,0,0,0,0,0,0,0,0,0,0,0
19258,2,3,36,13,0,0,0,0,0,0,0,0,0,0,0
19259,119,152,124,130,82,114,0,0,0,108,0,0,0,0,0
19261,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0
19262,16,22,22,61,0,0,0,0,0,0,0,0,0,0,0
19265,2,7,28,14,0,0,0,0,0,0,0,0,0,0,0
19266,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0
19267,1,9,19,0,0,0,0,0,0,0,0,0,0,0,0
19269,1,1,29,13,0,0,0,0,0,0,0,0,0,0,0
19270,1,1,28,12,0,0,0,0,0,0,0,0,0,0,0
19272,81,27,40,92,0,0,0,0,8,0,0,0,74,0,0
19273,2,5,36,13,0,0,0,0,0,0,0,0,0,0,0
19275,61,48,58,69,60,0,0,0,0,0,0,0,0,0,0
19276,54,37,49,57,0,54,0,0,52,0,0,0,0,0,0
19278,1,1,27,13,0,0,0,0,0,0,0,0,0,0,0
19279,16,6,29,62,0,0,0,0,0,0,0,0,0,0,0
19280,1,2,28,13,0,0,0,0,0,0,0,0,0,0,0
19281,75,31,47,83,0,0,0,0,81,0,0,0,0,0,0
19282,47,18,39,52,0,44,0,47,50,0,0,0,50,0,0
19283,1,1,28,12,0,0,0,0,0,0,0,0,0,0,0
19286,1,1,31,13,0,0,0,0,0,0,0,0,0,0,0
19287,196,83,101,185,165,0,0,0,10,0,0,0,0,0,0
19288,1,14,65,6,0,0,0,0,0,0,0,0,0,0,0
19290,52,46,50,63,0,58,0,63,12,0,0,0,0,0,0
19291,79,57,70,96,70,0,0,0,44,0,0,0,0,0,0
19293,114,45,74,0,142,84,0,0,35,94,0,0,0,0,0
19294,96,86,94,127,103,0,0,0,103,0,0,0,0,0,0
19295,58,21,46,77,41,0,0,0,0,61,0,0,0,0,0
19297,51,42,54,55,0,50,0,0,47,0,0,0,0,0,0
19298,2,4,29,13,0,0,0,0,0,0,0,0,0,0,0
19300,1,9,14,0,0,0,0,0,0,0,0,0,0,0,0
19302,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0
19304,138,143,127,124,162,0,0,0,73,0,0,0,0,0,0
19305,68,17,32,86,0,75,0,0,73,0,0,0,0,0,0
19306,1,2,31,13,0,0,0,0,0,0,0,0,0,0,0
