league_id,start_date,type,event_over,deleted,name,gender,needs_human_action
119,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
119,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
119,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
119,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
119,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
119,"2017-8-1",9,0,1,"KBO Roster Expansion",0,0
119,"2017-9-15",2,0,1,"KBO First-Year Player Draft",0,1
119,"2017-8-16",3,0,1,"KBO First-Year Player Draft Pool Is Published",0,0
119,"2017-7-31",5,0,1,"Trading Deadline",0,0
119,"2017-8-28",13,0,1,"Regular Season Ends",0,0
119,"2017-8-30",15,0,1,"PLAYOFFS BEGIN",0,0
165,"2017-4-5",12,0,1,"OPENING DAY",0,0
165,"2017-4-21",104,0,1,"Player of the Week Award Announcement, Week no. 16",0,0
165,"2017-4-28",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
165,"2017-5-5",104,0,1,"Player of the Week Award Announcement, Week no. 18",0,0
165,"2017-5-12",104,0,1,"Player of the Week Award Announcement, Week no. 19",0,0
165,"2017-5-19",104,0,1,"Player of the Week Award Announcement, Week no. 20",0,0
165,"2017-5-26",104,0,1,"Player of the Week Award Announcement, Week no. 21",0,0
165,"2017-6-1",101,0,1,"Batter of the Month Award Announcement",0,0
165,"2017-6-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
165,"2017-6-2",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
165,"2017-6-9",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
165,"2017-6-16",104,0,1,"Player of the Week Award Announcement, Week no. 24",0,0
165,"2017-6-23",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
165,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
165,"2017-7-1",101,0,1,"Batter of the Month Award Announcement",0,0
165,"2017-7-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
165,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
165,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
165,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
165,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
165,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
165,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
165,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
165,"2017-8-9",13,0,1,"Regular Season Ends",0,0
166,"2017-4-5",12,0,1,"OPENING DAY",0,0
166,"2017-4-13",13,0,1,"Regular Season Ends",0,0
166,"2017-4-15",15,0,1,"PLAYOFFS BEGIN",0,0
122,"2017-4-5",12,0,1,"OPENING DAY",0,0
122,"2017-4-13",13,0,1,"Regular Season Ends",0,0
122,"2017-4-15",15,0,1,"PLAYOFFS BEGIN",0,0
165,"2017-8-19",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
165,"2017-8-22",13,0,1,"Regular Season Ends",0,0
166,"2017-4-5",12,0,1,"OPENING DAY",0,0
166,"2017-4-22",104,0,1,"Player of the Week Award Announcement, Week no. 16",0,0
166,"2017-4-29",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
166,"2017-5-1",101,0,1,"Batter of the Month Award Announcement",0,0
166,"2017-5-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
166,"2017-5-6",104,0,1,"Player of the Week Award Announcement, Week no. 18",0,0
122,"2017-4-5",12,0,1,"OPENING DAY",0,0
122,"2017-4-22",104,0,1,"Player of the Week Award Announcement, Week no. 16",0,0
122,"2017-4-29",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
122,"2017-5-1",101,0,1,"Batter of the Month Award Announcement",0,0
119,"2017-9-1",9,0,1,"KBO Roster Expansion",0,0
119,"2017-9-15",2,0,1,"KBO First-Year Player Draft",0,1
119,"2017-8-16",3,0,1,"KBO First-Year Player Draft Pool Is Published",0,0
122,"2017-5-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
122,"2017-5-6",104,0,1,"Player of the Week Award Announcement, Week no. 18",0,0
122,"2017-5-13",104,0,1,"Player of the Week Award Announcement, Week no. 19",0,0
122,"2017-5-20",104,0,1,"Player of the Week Award Announcement, Week no. 20",0,0
119,"2017-12-1",4,0,1,"Rule 5 Draft",0,1
119,"2017-7-31",5,0,1,"Trading Deadline",0,0
119,"2017-10-3",13,0,1,"Regular Season Ends",0,0
119,"2017-10-5",15,0,1,"PLAYOFFS BEGIN",0,0
166,"2017-5-13",104,0,1,"Player of the Week Award Announcement, Week no. 19",0,0
166,"2017-5-20",104,0,1,"Player of the Week Award Announcement, Week no. 20",0,0
166,"2017-5-27",104,0,1,"Player of the Week Award Announcement, Week no. 21",0,0
122,"2017-4-20",14,0,1,"2015 All-Star Teams announced",0,0
122,"2017-4-22",20,0,1,"2015 All-Star Game",0,0
166,"2017-6-1",101,0,1,"Batter of the Month Award Announcement",0,0
166,"2017-6-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
166,"2017-6-3",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
166,"2017-6-10",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
166,"2017-6-17",104,0,1,"Player of the Week Award Announcement, Week no. 24",0,0
166,"2017-6-24",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
166,"2017-6-30",13,0,1,"Regular Season Ends",0,0
166,"2017-7-2",15,0,1,"PLAYOFFS BEGIN",0,0
122,"2017-5-27",104,0,1,"Player of the Week Award Announcement, Week no. 21",0,0
122,"2017-6-1",101,0,1,"Batter of the Month Award Announcement",0,0
122,"2017-6-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
122,"2017-6-3",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
122,"2017-6-10",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
122,"2017-6-17",104,0,1,"Player of the Week Award Announcement, Week no. 24",0,0
122,"2017-6-24",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
122,"2017-7-1",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
122,"2017-7-1",101,0,1,"Batter of the Month Award Announcement",0,0
122,"2017-7-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
122,"2017-7-7",13,0,1,"Regular Season Ends",0,0
122,"2017-7-9",15,0,1,"PLAYOFFS BEGIN",0,0
123,"2017-9-24",16,1,1,"Playoffs are over, the Offseason starts",0,0
123,"2017-10-4",25,1,1,"Glove Wizard Award announced",0,0
123,"2017-4-5",12,0,1,"OPENING DAY",0,0
123,"2017-4-7",104,0,1,"Player of the Week Award Announcement, Week no. 14",0,0
123,"2017-4-14",104,0,1,"Player of the Week Award Announcement, Week no. 15",0,0
123,"2017-4-21",104,0,1,"Player of the Week Award Announcement, Week no. 16",0,0
123,"2017-4-28",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
123,"2017-5-1",101,0,1,"Batter of the Month Award Announcement",0,0
123,"2017-5-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
123,"2017-5-1",103,0,1,"Rookie of the Month Award Announcement",0,0
123,"2017-5-5",104,0,1,"Player of the Week Award Announcement, Week no. 18",0,0
123,"2017-5-12",104,0,1,"Player of the Week Award Announcement, Week no. 19",0,0
123,"2017-5-19",104,0,1,"Player of the Week Award Announcement, Week no. 20",0,0
123,"2017-5-26",104,0,1,"Player of the Week Award Announcement, Week no. 21",0,0
123,"2017-6-1",101,0,1,"Batter of the Month Award Announcement",0,0
123,"2017-6-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
123,"2017-6-1",103,0,1,"Rookie of the Month Award Announcement",0,0
123,"2017-6-2",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
123,"2017-6-9",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
123,"2017-6-16",104,0,1,"Player of the Week Award Announcement, Week no. 24",0,0
123,"2017-6-23",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
123,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
123,"2017-7-1",101,0,1,"Batter of the Month Award Announcement",0,0
123,"2017-7-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
123,"2017-7-1",103,0,1,"Rookie of the Month Award Announcement",0,0
123,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
167,"2017-4-5",12,0,1,"OPENING DAY",0,0
167,"2017-4-21",104,0,1,"Player of the Week Award Announcement, Week no. 16",0,0
167,"2017-4-28",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
167,"2017-5-1",101,0,1,"Batter of the Month Award Announcement",0,0
167,"2017-5-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
167,"2017-5-5",104,0,1,"Player of the Week Award Announcement, Week no. 18",0,0
167,"2017-5-12",104,0,1,"Player of the Week Award Announcement, Week no. 19",0,0
167,"2017-5-19",104,0,1,"Player of the Week Award Announcement, Week no. 20",0,0
167,"2017-5-26",104,0,1,"Player of the Week Award Announcement, Week no. 21",0,0
167,"2017-6-1",101,0,1,"Batter of the Month Award Announcement",0,0
167,"2017-6-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
167,"2017-6-2",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
167,"2017-6-9",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
167,"2017-6-12",13,0,1,"Regular Season Ends",0,0
167,"2017-6-14",15,0,1,"PLAYOFFS BEGIN",0,0
168,"2017-4-5",12,0,1,"OPENING DAY",0,0
168,"2017-5-20",13,0,1,"Regular Season Ends",0,0
168,"2017-7-22",14,0,1,"2015 All-Star Teams announced",0,0
168,"2017-7-24",20,0,1,"2015 All-Star Game",0,0
168,"2017-5-22",15,0,1,"PLAYOFFS BEGIN",0,0
123,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
123,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
123,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
123,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
123,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
123,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
123,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
123,"2017-12-28",2,0,1,"CPBL First-Year Player Draft",0,1
123,"2017-11-28",3,0,1,"CPBL First-Year Player Draft Pool Is Published",0,0
123,"2017-7-31",5,0,1,"Trading Deadline",0,0
123,"2017-8-6",13,0,1,"Regular Season Ends",0,0
123,"2017-8-8",15,0,1,"PLAYOFFS BEGIN",0,0
123,"2017-7-31",5,0,1,"Trading Deadline",0,0
123,"2017-8-6",13,0,1,"Regular Season Ends",0,0
123,"2017-8-8",15,0,1,"PLAYOFFS BEGIN",0,0
123,"2017-9-9",104,0,1,"Player of the Week Award Announcement, Week no. 36",0,0
123,"2017-7-1",27,0,1,"International FA Signing Period Begins",0,0
123,"2017-9-1",9,0,1,"TPBL Roster Expansion",0,0
123,"2017-6-15",2,0,1,"TPBL First-Year Player Draft",0,1
167,"2017-7-16",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
167,"2017-7-23",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
167,"2017-7-30",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
167,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
167,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
167,"2017-8-6",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
167,"2017-8-13",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
167,"2017-8-20",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
167,"2017-8-27",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
167,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
167,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
167,"2017-9-3",104,0,1,"Player of the Week Award Announcement, Week no. 36",0,0
167,"2017-9-10",104,0,1,"Player of the Week Award Announcement, Week no. 37",0,0
167,"2017-9-17",104,0,1,"Player of the Week Award Announcement, Week no. 38",0,0
167,"2017-9-21",13,0,1,"2012 Regular Season Ends",0,0
167,"2017-9-22",15,0,1,"2012 PLAYOFFS BEGIN",0,0
168,"2017-4-5",12,0,1,"2012 OPENING DAY",0,0
168,"2017-5-28",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
168,"2017-6-4",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
168,"2017-6-11",104,0,1,"Player of the Week Award Announcement, Week no. 24",0,0
168,"2017-6-18",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
168,"2017-6-25",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
168,"2017-7-1",101,0,1,"Batter of the Month Award Announcement",0,0
168,"2017-7-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
168,"2017-7-1",103,0,1,"Rookie of the Month Award Announcement",0,0
168,"2017-7-2",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
168,"2017-7-9",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
168,"2017-7-16",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
168,"2017-7-23",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
168,"2017-7-30",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
168,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
168,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
168,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
168,"2017-8-6",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
168,"2017-8-13",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
168,"2017-10-22",16,0,1,"Playoffs are over, the Offseason starts",0,0
168,"2017-11-1",25,0,1,"Glove Wizard Award announced",0,0
168,"2017-8-20",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
168,"2017-8-27",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
168,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
168,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
168,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
168,"2017-9-3",104,0,1,"Player of the Week Award Announcement, Week no. 36",0,0
168,"2017-9-10",104,0,1,"Player of the Week Award Announcement, Week no. 37",0,0
168,"2017-9-17",104,0,1,"Player of the Week Award Announcement, Week no. 38",0,0
168,"2017-9-24",104,0,1,"Player of the Week Award Announcement, Week no. 39",0,0
168,"2017-10-1",104,0,1,"Player of the Week Award Announcement, Week no. 40",0,0
168,"2017-10-1",101,0,1,"Batter of the Month Award Announcement",0,0
168,"2017-10-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
168,"2017-10-1",103,0,1,"Rookie of the Month Award Announcement",0,0
168,"2017-10-5",13,0,1,"2012 Regular Season Ends",0,0
168,"2017-11-2",24,0,1,"Newcomer of the Year Award announced",0,0
123,"2017-5-16",3,0,1,"TPBL First-Year Player Draft Pool Is Published",0,0
123,"2017-7-31",5,0,1,"Trading Deadline",0,0
123,"2017-10-5",24,1,1,"Newcomer of the Year Award announced",0,0
123,"2017-10-6",21,1,1,"Manager of the Year Award announced",0,0
123,"2017-10-7",23,1,1,"Outstanding Pitcher Award announced",0,0
123,"2017-10-8",22,1,1,"Outstanding Hitter Award announced",0,0
123,"2017-10-15",8,1,1,"Salary Arbitration Hearings",0,0
123,"2017-10-18",17,1,1,"Eligible Players file for free agency",0,0
123,"2017-11-7",18,1,1,"Winter Meetings start",0,0
123,"2017-11-11",19,1,1,"Winter Meetings end",0,0
123,"2017-2-1",10,0,1,"Preseason begins",0,0
123,"2017-9-15",13,0,1,"Regular Season Ends",0,0
168,"2017-11-3",21,0,1,"Manager of the Year Award announced",0,0
168,"2017-10-6",15,0,1,"2012 PLAYOFFS BEGIN",0,0
167,"2017-9-29",16,0,1,"Playoffs are over, the Offseason starts",0,0
167,"2017-10-9",25,0,1,"Glove Wizard Award announced",0,0
167,"2017-10-10",23,0,1,"Outstanding Pitcher Award announced",0,0
167,"2017-10-11",22,0,1,"Outstanding Hitter Award announced",0,0
167,"2017-2-9",10,0,1,"Preseason begins",0,0
123,"2017-9-17",15,0,1,"PLAYOFFS BEGIN",0,0
168,"2017-11-4",23,0,1,"Outstanding Pitcher Award announced",0,0
168,"2017-11-5",22,0,1,"Outstanding Hitter Award announced",0,0
168,"2017-11-12",17,0,1,"Eligible Players file for free agency",0,0
168,"2017-12-2",18,0,1,"Winter Meetings start",0,0
168,"2017-12-6",19,0,1,"Winter Meetings end",0,0
168,"2017-3-21",10,0,1,"Preseason begins",0,0
168,"2017-4-5",12,0,1,"Regular Season begins",0,0
123,"2017-7-1",27,0,1,"International FA Signing Period Begins",0,0
123,"2017-4-5",12,0,1,"Regular Season begins",0,0
167,"2017-4-5",12,0,1,"Regular Season begins",0,0
0,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
0,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
0,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
0,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
0,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
0,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
0,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
0,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
0,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
0,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
0,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
0,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
0,"2017-9-8",104,0,1,"Player of the Week Award Announcement, Week no. 36",0,0
0,"2017-9-15",104,0,1,"Player of the Week Award Announcement, Week no. 37",0,0
0,"2017-9-22",104,0,1,"Player of the Week Award Announcement, Week no. 38",0,0
0,"2017-9-29",104,0,1,"Player of the Week Award Announcement, Week no. 39",0,0
0,"2017-10-1",101,0,1,"Batter of the Month Award Announcement",0,0
0,"2017-10-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
0,"2017-10-1",103,0,1,"Rookie of the Month Award Announcement",0,0
0,"2017-10-6",104,0,1,"Player of the Week Award Announcement, Week no. 40",0,0
0,"2017-10-13",104,0,1,"Player of the Week Award Announcement, Week no. 41",0,0
0,"2017-10-20",104,0,1,"Player of the Week Award Announcement, Week no. 42",0,0
0,"2017-6-15",2,0,1,"2011 DABL First Year Player Draft",0,1
0,"2017-5-16",3,0,1,"DABL First Year Player Draft Pool Is Published",0,0
0,"2017-10-23",13,0,1,"2011 Regular Season Ends",0,0
0,"2017-10-25",15,0,1,"2011 PLAYOFFS BEGIN",0,0
0,"2017-1-2",1,0,1,"DABL Inaugural Draft",0,1
168,"2017-8-17",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
168,"2017-8-24",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
168,"2017-8-31",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
168,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
168,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
168,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
168,"2017-9-7",104,0,1,"Player of the Week Award Announcement, Week no. 36",0,0
168,"2017-9-14",104,0,1,"Player of the Week Award Announcement, Week no. 37",0,0
168,"2017-9-21",104,0,1,"Player of the Week Award Announcement, Week no. 38",0,0
168,"2017-9-28",104,0,1,"Player of the Week Award Announcement, Week no. 39",0,0
168,"2017-10-1",101,0,1,"Batter of the Month Award Announcement",0,0
168,"2017-10-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
168,"2017-10-1",103,0,1,"Rookie of the Month Award Announcement",0,0
168,"2017-10-5",104,0,1,"Player of the Week Award Announcement, Week no. 40",0,0
168,"2017-10-12",104,0,1,"Player of the Week Award Announcement, Week no. 41",0,0
168,"2017-10-19",104,0,1,"Player of the Week Award Announcement, Week no. 42",0,0
168,"2017-11-15",2,0,1,"2011 FBL First Year Player Draft",0,1
168,"2017-10-16",3,0,1,"FBL First Year Player Draft Pool is published",0,0
168,"2017-10-19",13,0,1,"2011 Regular Season Ends",0,0
168,"2017-10-21",15,0,1,"2011 PLAYOFFS BEGIN",0,0
126,"2017-3-24",11,0,1,"Spring Training Begins",0,0
126,"2017-4-5",12,0,1,"OPENING DAY",0,0
126,"2017-4-28",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
126,"2017-5-5",104,0,1,"Player of the Week Award Announcement, Week no. 18",0,0
126,"2017-5-12",104,0,1,"Player of the Week Award Announcement, Week no. 19",0,0
126,"2017-5-19",104,0,1,"Player of the Week Award Announcement, Week no. 20",0,0
126,"2017-5-26",104,0,1,"Player of the Week Award Announcement, Week no. 21",0,0
126,"2017-6-1",101,0,1,"Batter of the Month Award Announcement",0,0
126,"2017-6-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
126,"2017-6-1",103,0,1,"Rookie of the Month Award Announcement",0,0
126,"2017-6-2",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
126,"2017-6-9",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
126,"2017-6-16",104,0,1,"Player of the Week Award Announcement, Week no. 24",0,0
126,"2017-6-23",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
126,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
126,"2017-7-1",101,0,1,"Batter of the Month Award Announcement",0,0
126,"2017-7-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
126,"2017-7-1",103,0,1,"Rookie of the Month Award Announcement",0,0
126,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
126,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
126,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
126,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
126,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
126,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
126,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
126,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
126,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
145,"2017-4-5",12,0,1,"OPENING DAY",0,0
126,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
126,"2017-7-5",9,0,1,"LMB Roster Expansion",0,0
126,"2017-7-5",5,0,1,"Trading Deadline",0,0
126,"2017-6-17",14,0,1,"2015 All-Star Teams announced",0,0
126,"2017-6-19",20,0,1,"2015 All-Star Game",0,0
126,"2017-8-23",13,0,1,"Regular Season Ends",0,0
145,"2017-4-14",104,0,1,"Player of the Week Award Announcement, Week no. 15",0,0
145,"2017-4-21",104,0,1,"Player of the Week Award Announcement, Week no. 16",0,0
145,"2017-4-28",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
145,"2017-5-1",101,0,1,"Batter of the Month Award Announcement",0,0
145,"2017-5-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
145,"2017-5-1",103,0,1,"Rookie of the Month Award Announcement",0,0
145,"2017-5-5",104,0,1,"Player of the Week Award Announcement, Week no. 18",0,0
145,"2017-5-12",104,0,1,"Player of the Week Award Announcement, Week no. 19",0,0
145,"2017-5-19",104,0,1,"Player of the Week Award Announcement, Week no. 20",0,0
145,"2017-5-26",104,0,1,"Player of the Week Award Announcement, Week no. 21",0,0
145,"2017-6-1",101,0,1,"Batter of the Month Award Announcement",0,0
145,"2017-6-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
145,"2017-6-1",103,0,1,"Rookie of the Month Award Announcement",0,0
145,"2017-6-2",104,0,1,"Player of the Week Award Announcement, Week no. 22",0,0
145,"2017-6-9",104,0,1,"Player of the Week Award Announcement, Week no. 23",0,0
145,"2017-6-16",104,0,1,"Player of the Week Award Announcement, Week no. 24",0,0
145,"2017-6-23",104,0,1,"Player of the Week Award Announcement, Week no. 25",0,0
145,"2017-6-30",104,0,1,"Player of the Week Award Announcement, Week no. 26",0,0
145,"2017-7-1",101,0,1,"Batter of the Month Award Announcement",0,0
145,"2017-7-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
145,"2017-7-1",103,0,1,"Rookie of the Month Award Announcement",0,0
145,"2017-7-7",104,0,1,"Player of the Week Award Announcement, Week no. 27",0,0
145,"2017-7-14",104,0,1,"Player of the Week Award Announcement, Week no. 28",0,0
145,"2017-7-21",104,0,1,"Player of the Week Award Announcement, Week no. 29",0,0
145,"2017-7-28",104,0,1,"Player of the Week Award Announcement, Week no. 30",0,0
145,"2017-8-1",101,0,1,"Batter of the Month Award Announcement",0,0
145,"2017-8-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
145,"2017-8-1",103,0,1,"Rookie of the Month Award Announcement",0,0
145,"2017-8-4",104,0,1,"Player of the Week Award Announcement, Week no. 31",0,0
145,"2017-8-11",104,0,1,"Player of the Week Award Announcement, Week no. 32",0,0
145,"2017-8-18",104,0,1,"Player of the Week Award Announcement, Week no. 33",0,0
145,"2017-8-25",104,0,1,"Player of the Week Award Announcement, Week no. 34",0,0
145,"2017-9-1",104,0,1,"Player of the Week Award Announcement, Week no. 35",0,0
145,"2017-9-1",101,0,1,"Batter of the Month Award Announcement",0,0
145,"2017-9-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
145,"2017-9-1",103,0,1,"Rookie of the Month Award Announcement",0,0
145,"2017-9-8",104,0,1,"Player of the Week Award Announcement, Week no. 36",0,0
145,"2017-9-15",104,0,1,"Player of the Week Award Announcement, Week no. 37",0,0
145,"2017-9-22",104,0,1,"Player of the Week Award Announcement, Week no. 38",0,0
145,"2017-9-29",104,0,1,"Player of the Week Award Announcement, Week no. 39",0,0
145,"2017-10-1",101,0,1,"Batter of the Month Award Announcement",0,0
145,"2017-10-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
145,"2017-10-1",103,0,1,"Rookie of the Month Award Announcement",0,0
145,"2017-7-1",27,0,1,"International FA Signing Period Begins",0,0
145,"2017-9-1",9,0,1,"ML Roster Expansion",0,0
145,"2017-6-6",2,0,1,"ML First-Year Player Draft",0,1
145,"2017-4-2",3,0,1,"ML First-Year Player Draft Pool Is Published",0,0
145,"2017-7-31",5,0,1,"Trading Deadline",0,0
145,"2017-10-5",13,0,1,"Regular Season Ends",0,0
145,"2017-7-20",14,0,1,"2015 All-Star Teams announced",0,0
145,"2017-7-22",20,0,1,"2015 All-Star Game",0,0
145,"2017-10-7",15,0,1,"PLAYOFFS BEGIN",0,0
146,"2017-4-5",12,0,1,"OPENING DAY",0,0
146,"2017-4-21",104,0,1,"Player of the Week Award Announcement, Week no. 16",0,0
146,"2017-4-28",104,0,1,"Player of the Week Award Announcement, Week no. 17",0,0
146,"2017-5-1",101,0,1,"Batter of the Month Award Announcement",0,0
146,"2017-5-1",102,0,1,"Pitcher of the Month Award Announcement",0,0
146,"2017-5-1",103,0,1,"Rookie of the Month Award Announcement",0,0
